atom_id,atom_category,atom_type,primary_value,attributes_json,tags_json,source_dataset_id,source_row_id,source_line_no
ATOM:expand_policy_prompt_compiler_gardenier:TAG:AP_CREATIVE_AUDIENCE:01,pattern,tag,creative,"{""parent"": ""ATOM:expand_policy_prompt_compiler_gardenier:PROFILE:AP_CREATIVE_AUDIENCE"", ""tag"": ""creative""}","[""kind:tag"", ""parent:AP_CREATIVE_AUDIENCE""]",expand_policy_prompt_compiler_gardenier,AP_CREATIVE_AUDIENCE,25
ATOM:expand_policy_prompt_compiler_gardenier:TAG:AP_CREATIVE_AUDIENCE:02,pattern,tag,audience,"{""parent"": ""ATOM:expand_policy_prompt_compiler_gardenier:PROFILE:AP_CREATIVE_AUDIENCE"", ""tag"": ""audience""}","[""kind:tag"", ""parent:AP_CREATIVE_AUDIENCE""]",expand_policy_prompt_compiler_gardenier,AP_CREATIVE_AUDIENCE,25
ATOM:expand_policy_prompt_compiler_gardenier:PROFILE:AP_CREATIVE_VOICE,rule,expand_policy_profile,AP_CREATIVE_VOICE,"{""default_action"": ""minimal_safe_default"", ""default_value"": ""\""Clear; vivid; controlled playfulness\"""", ""domain_type"": ""creative"", ""missing_input_type"": ""voice"", ""notes_raw"": ""\""Avoid purple prose. tags:creative,voice\"""", ""policy_id"": ""AP_CREATIVE_VOICE"", ""tags_extracted"": [""creative"", ""voice""]}","[""default_action:minimal_safe_default"", ""domain_type:creative"", ""kind:expand_policy_profile"", ""missing_input_type:voice"", ""policy_id:AP_CREATIVE_VOICE""]",expand_policy_prompt_compiler_gardenier,AP_CREATIVE_VOICE,26
ATOM:expand_policy_prompt_compiler_gardenier:MISSING_INPUT:AP_CREATIVE_VOICE,pattern,missing_input_type,voice,"{""missing_input_type"": ""voice"", ""parent"": ""ATOM:expand_policy_prompt_compiler_gardenier:PROFILE:AP_CREATIVE_VOICE""}","[""kind:missing_input_type"", ""parent:AP_CREATIVE_VOICE""]",expand_policy_prompt_compiler_gardenier,AP_CREATIVE_VOICE,26
ATOM:expand_policy_prompt_compiler_gardenier:ACTION:AP_CREATIVE_VOICE,rule,default_action,minimal_safe_default,"{""default_action"": ""minimal_safe_default"", ""parent"": ""ATOM:expand_policy_prompt_compiler_gardenier:PROFILE:AP_CREATIVE_VOICE""}","[""kind:default_action"", ""parent:AP_CREATIVE_VOICE""]",expand_policy_prompt_compiler_gardenier,AP_CREATIVE_VOICE,26
ATOM:expand_policy_prompt_compiler_gardenier:DEFAULT_VALUE:AP_CREATIVE_VOICE,value,default_value,"""Clear; vivid; controlled playfulness""","{""default_value"": ""\""Clear; vivid; controlled playfulness\"""", ""parent"": ""ATOM:expand_policy_prompt_compiler_gardenier:PROFILE:AP_CREATIVE_VOICE""}","[""kind:default_value"", ""parent:AP_CREATIVE_VOICE""]",expand_policy_prompt_compiler_gardenier,AP_CREATIVE_VOICE,26
ATOM:expand_policy_prompt_compiler_gardenier:TAG:AP_CREATIVE_VOICE:01,pattern,tag,creative,"{""parent"": ""ATOM:expand_policy_prompt_compiler_gardenier:PROFILE:AP_CREATIVE_VOICE"", ""tag"": ""creative""}","[""kind:tag"", ""parent:AP_CREATIVE_VOICE""]",expand_policy_prompt_compiler_gardenier,AP_CREATIVE_VOICE,26
ATOM:expand_policy_prompt_compiler_gardenier:TAG:AP_CREATIVE_VOICE:02,pattern,tag,voice,"{""parent"": ""ATOM:expand_policy_prompt_compiler_gardenier:PROFILE:AP_CREATIVE_VOICE"", ""tag"": ""voice""}","[""kind:tag"", ""parent:AP_CREATIVE_VOICE""]",expand_policy_prompt_compiler_gardenier,AP_CREATIVE_VOICE,26
ATOM:expand_policy_prompt_compiler_gardenier:PROFILE:AP_CREATIVE_SAFETY,rule,expand_policy_profile,AP_CREATIVE_SAFETY,"{""default_action"": ""minimal_safe_default"", ""default_value"": ""\""No graphic harm; no sexual content; no wrongdoing instructions\"""", ""domain_type"": ""creative"", ""missing_input_type"": ""safety_boundary"", ""notes_raw"": ""\""Hard safety rails. tags:creative,safety\"""", ""policy_id"": ""AP_CREATIVE_SAFETY"", ""tags_extracted"": [""creative"", ""safety""]}","[""default_action:minimal_safe_default"", ""domain_type:creative"", ""kind:expand_policy_profile"", ""missing_input_type:safety_boundary"", ""policy_id:AP_CREATIVE_SAFETY""]",expand_policy_prompt_compiler_gardenier,AP_CREATIVE_SAFETY,27
ATOM:expand_policy_prompt_compiler_gardenier:MISSING_INPUT:AP_CREATIVE_SAFETY,pattern,missing_input_type,safety_boundary,"{""missing_input_type"": ""safety_boundary"", ""parent"": ""ATOM:expand_policy_prompt_compiler_gardenier:PROFILE:AP_CREATIVE_SAFETY""}","[""kind:missing_input_type"", ""parent:AP_CREATIVE_SAFETY""]",expand_policy_prompt_compiler_gardenier,AP_CREATIVE_SAFETY,27
ATOM:expand_policy_prompt_compiler_gardenier:ACTION:AP_CREATIVE_SAFETY,rule,default_action,minimal_safe_default,"{""default_action"": ""minimal_safe_default"", ""parent"": ""ATOM:expand_policy_prompt_compiler_gardenier:PROFILE:AP_CREATIVE_SAFETY""}","[""kind:default_action"", ""parent:AP_CREATIVE_SAFETY""]",expand_policy_prompt_compiler_gardenier,AP_CREATIVE_SAFETY,27
ATOM:expand_policy_prompt_compiler_gardenier:DEFAULT_VALUE:AP_CREATIVE_SAFETY,value,default_value,"""No graphic harm; no sexual content; no wrongdoing instructions""","{""default_value"": ""\""No graphic harm; no sexual content; no wrongdoing instructions\"""", ""parent"": ""ATOM:expand_policy_prompt_compiler_gardenier:PROFILE:AP_CREATIVE_SAFETY""}","[""kind:default_value"", ""parent:AP_CREATIVE_SAFETY""]",expand_policy_prompt_compiler_gardenier,AP_CREATIVE_SAFETY,27
ATOM:expand_policy_prompt_compiler_gardenier:TAG:AP_CREATIVE_SAFETY:01,pattern,tag,creative,"{""parent"": ""ATOM:expand_policy_prompt_compiler_gardenier:PROFILE:AP_CREATIVE_SAFETY"", ""tag"": ""creative""}","[""kind:tag"", ""parent:AP_CREATIVE_SAFETY""]",expand_policy_prompt_compiler_gardenier,AP_CREATIVE_SAFETY,27
ATOM:expand_policy_prompt_compiler_gardenier:TAG:AP_CREATIVE_SAFETY:02,pattern,tag,safety,"{""parent"": ""ATOM:expand_policy_prompt_compiler_gardenier:PROFILE:AP_CREATIVE_SAFETY"", ""tag"": ""safety""}","[""kind:tag"", ""parent:AP_CREATIVE_SAFETY""]",expand_policy_prompt_compiler_gardenier,AP_CREATIVE_SAFETY,27
ATOM:expand_policy_prompt_compiler_gardenier:PROFILE:AP_PERSONA_TONE,rule,expand_policy_profile,AP_PERSONA_TONE,"{""default_action"": ""minimal_safe_default"", ""default_value"": ""\""Markdown sections with bullets\"""", ""domain_type"": ""persona"", ""missing_input_type"": ""format"", ""notes_raw"": ""\""Default persona spec layout. tags:persona,format\"""", ""policy_id"": ""AP_PERSONA_TONE"", ""tags_extracted"": [""persona"", ""format""]}","[""default_action:minimal_safe_default"", ""domain_type:persona"", ""kind:expand_policy_profile"", ""missing_input_type:format"", ""policy_id:AP_PERSONA_TONE""]",expand_policy_prompt_compiler_gardenier,AP_PERSONA_TONE,28
ATOM:expand_policy_prompt_compiler_gardenier:MISSING_INPUT:AP_PERSONA_TONE,pattern,missing_input_type,format,"{""missing_input_type"": ""format"", ""parent"": ""ATOM:expand_policy_prompt_compiler_gardenier:PROFILE:AP_PERSONA_TONE""}","[""kind:missing_input_type"", ""parent:AP_PERSONA_TONE""]",expand_policy_prompt_compiler_gardenier,AP_PERSONA_TONE,28
ATOM:expand_policy_prompt_compiler_gardenier:ACTION:AP_PERSONA_TONE,rule,default_action,minimal_safe_default,"{""default_action"": ""minimal_safe_default"", ""parent"": ""ATOM:expand_policy_prompt_compiler_gardenier:PROFILE:AP_PERSONA_TONE""}","[""kind:default_action"", ""parent:AP_PERSONA_TONE""]",expand_policy_prompt_compiler_gardenier,AP_PERSONA_TONE,28
ATOM:expand_policy_prompt_compiler_gardenier:DEFAULT_VALUE:AP_PERSONA_TONE,value,default_value,"""Markdown sections with bullets""","{""default_value"": ""\""Markdown sections with bullets\"""", ""parent"": ""ATOM:expand_policy_prompt_compiler_gardenier:PROFILE:AP_PERSONA_TONE""}","[""kind:default_value"", ""parent:AP_PERSONA_TONE""]",expand_policy_prompt_compiler_gardenier,AP_PERSONA_TONE,28
ATOM:expand_policy_prompt_compiler_gardenier:TAG:AP_PERSONA_TONE:01,pattern,tag,persona,"{""parent"": ""ATOM:expand_policy_prompt_compiler_gardenier:PROFILE:AP_PERSONA_TONE"", ""tag"": ""persona""}","[""kind:tag"", ""parent:AP_PERSONA_TONE""]",expand_policy_prompt_compiler_gardenier,AP_PERSONA_TONE,28
ATOM:expand_policy_prompt_compiler_gardenier:TAG:AP_PERSONA_TONE:02,pattern,tag,format,"{""parent"": ""ATOM:expand_policy_prompt_compiler_gardenier:PROFILE:AP_PERSONA_TONE"", ""tag"": ""format""}","[""kind:tag"", ""parent:AP_PERSONA_TONE""]",expand_policy_prompt_compiler_gardenier,AP_PERSONA_TONE,28
ATOM:expand_policy_prompt_compiler_gardenier:PROFILE:AP_PERSONA_ROLE,rule,expand_policy_profile,AP_PERSONA_ROLE,"{""default_action"": ""ask"", ""default_value"": """", ""domain_type"": ""persona"", ""missing_input_type"": ""role"", ""notes_raw"": ""\""Ask role/archetype if missing. tags:persona,role\"""", ""policy_id"": ""AP_PERSONA_ROLE"", ""tags_extracted"": [""persona"", ""role""]}","[""default_action:ask"", ""domain_type:persona"", ""kind:expand_policy_profile"", ""missing_input_type:role"", ""policy_id:AP_PERSONA_ROLE""]",expand_policy_prompt_compiler_gardenier,AP_PERSONA_ROLE,29
ATOM:expand_policy_prompt_compiler_gardenier:MISSING_INPUT:AP_PERSONA_ROLE,pattern,missing_input_type,role,"{""missing_input_type"": ""role"", ""parent"": ""ATOM:expand_policy_prompt_compiler_gardenier:PROFILE:AP_PERSONA_ROLE""}","[""kind:missing_input_type"", ""parent:AP_PERSONA_ROLE""]",expand_policy_prompt_compiler_gardenier,AP_PERSONA_ROLE,29
ATOM:expand_policy_prompt_compiler_gardenier:ACTION:AP_PERSONA_ROLE,rule,default_action,ask,"{""default_action"": ""ask"", ""parent"": ""ATOM:expand_policy_prompt_compiler_gardenier:PROFILE:AP_PERSONA_ROLE""}","[""kind:default_action"", ""parent:AP_PERSONA_ROLE""]",expand_policy_prompt_compiler_gardenier,AP_PERSONA_ROLE,29
ATOM:expand_policy_prompt_compiler_gardenier:TAG:AP_PERSONA_ROLE:01,pattern,tag,persona,"{""parent"": ""ATOM:expand_policy_prompt_compiler_gardenier:PROFILE:AP_PERSONA_ROLE"", ""tag"": ""persona""}","[""kind:tag"", ""parent:AP_PERSONA_ROLE""]",expand_policy_prompt_compiler_gardenier,AP_PERSONA_ROLE,29
ATOM:expand_policy_prompt_compiler_gardenier:TAG:AP_PERSONA_ROLE:02,pattern,tag,role,"{""parent"": ""ATOM:expand_policy_prompt_compiler_gardenier:PROFILE:AP_PERSONA_ROLE"", ""tag"": ""role""}","[""kind:tag"", ""parent:AP_PERSONA_ROLE""]",expand_policy_prompt_compiler_gardenier,AP_PERSONA_ROLE,29
ATOM:expand_policy_prompt_compiler_gardenier:PROFILE:AP_PERSONA_OBJECTIVES,rule,expand_policy_profile,AP_PERSONA_OBJECTIVES,"{""default_action"": ""ask"", ""default_value"": """", ""domain_type"": ""persona"", ""missing_input_type"": ""objectives"", ""notes_raw"": ""\""Ask for 3 primary objectives. tags:persona,objectives\"""", ""policy_id"": ""AP_PERSONA_OBJECTIVES"", ""tags_extracted"": [""persona"", ""objectives""]}","[""default_action:ask"", ""domain_type:persona"", ""kind:expand_policy_profile"", ""missing_input_type:objectives"", ""policy_id:AP_PERSONA_OBJECTIVES""]",expand_policy_prompt_compiler_gardenier,AP_PERSONA_OBJECTIVES,30
ATOM:expand_policy_prompt_compiler_gardenier:MISSING_INPUT:AP_PERSONA_OBJECTIVES,pattern,missing_input_type,objectives,"{""missing_input_type"": ""objectives"", ""parent"": ""ATOM:expand_policy_prompt_compiler_gardenier:PROFILE:AP_PERSONA_OBJECTIVES""}","[""kind:missing_input_type"", ""parent:AP_PERSONA_OBJECTIVES""]",expand_policy_prompt_compiler_gardenier,AP_PERSONA_OBJECTIVES,30
ATOM:expand_policy_prompt_compiler_gardenier:ACTION:AP_PERSONA_OBJECTIVES,rule,default_action,ask,"{""default_action"": ""ask"", ""parent"": ""ATOM:expand_policy_prompt_compiler_gardenier:PROFILE:AP_PERSONA_OBJECTIVES""}","[""kind:default_action"", ""parent:AP_PERSONA_OBJECTIVES""]",expand_policy_prompt_compiler_gardenier,AP_PERSONA_OBJECTIVES,30
ATOM:expand_policy_prompt_compiler_gardenier:TAG:AP_PERSONA_OBJECTIVES:01,pattern,tag,persona,"{""parent"": ""ATOM:expand_policy_prompt_compiler_gardenier:PROFILE:AP_PERSONA_OBJECTIVES"", ""tag"": ""persona""}","[""kind:tag"", ""parent:AP_PERSONA_OBJECTIVES""]",expand_policy_prompt_compiler_gardenier,AP_PERSONA_OBJECTIVES,30
ATOM:expand_policy_prompt_compiler_gardenier:TAG:AP_PERSONA_OBJECTIVES:02,pattern,tag,objectives,"{""parent"": ""ATOM:expand_policy_prompt_compiler_gardenier:PROFILE:AP_PERSONA_OBJECTIVES"", ""tag"": ""objectives""}","[""kind:tag"", ""parent:AP_PERSONA_OBJECTIVES""]",expand_policy_prompt_compiler_gardenier,AP_PERSONA_OBJECTIVES,30
ATOM:expand_policy_prompt_compiler_gardenier:PROFILE:AP_PERSONA_FORBIDDEN,rule,expand_policy_profile,AP_PERSONA_FORBIDDEN,"{""default_action"": ""minimal_safe_default"", ""default_value"": ""\""No hallucinated capabilities; no tool-claims; no evasion\"""", ""domain_type"": ""persona"", ""missing_input_type"": ""forbidden_behaviors"", ""notes_raw"": ""\""Baseline forbidden behaviors. tags:persona,guardrails\"""", ""policy_id"": ""AP_PERSONA_FORBIDDEN"", ""tags_extracted"": [""persona"", ""guardrails""]}","[""default_action:minimal_safe_default"", ""domain_type:persona"", ""kind:expand_policy_profile"", ""missing_input_type:forbidden_behaviors"", ""policy_id:AP_PERSONA_FORBIDDEN""]",expand_policy_prompt_compiler_gardenier,AP_PERSONA_FORBIDDEN,31
ATOM:expand_policy_prompt_compiler_gardenier:MISSING_INPUT:AP_PERSONA_FORBIDDEN,pattern,missing_input_type,forbidden_behaviors,"{""missing_input_type"": ""forbidden_behaviors"", ""parent"": ""ATOM:expand_policy_prompt_compiler_gardenier:PROFILE:AP_PERSONA_FORBIDDEN""}","[""kind:missing_input_type"", ""parent:AP_PERSONA_FORBIDDEN""]",expand_policy_prompt_compiler_gardenier,AP_PERSONA_FORBIDDEN,31
ATOM:expand_policy_prompt_compiler_gardenier:ACTION:AP_PERSONA_FORBIDDEN,rule,default_action,minimal_safe_default,"{""default_action"": ""minimal_safe_default"", ""parent"": ""ATOM:expand_policy_prompt_compiler_gardenier:PROFILE:AP_PERSONA_FORBIDDEN""}","[""kind:default_action"", ""parent:AP_PERSONA_FORBIDDEN""]",expand_policy_prompt_compiler_gardenier,AP_PERSONA_FORBIDDEN,31
ATOM:expand_policy_prompt_compiler_gardenier:DEFAULT_VALUE:AP_PERSONA_FORBIDDEN,value,default_value,"""No hallucinated capabilities; no tool-claims; no evasion""","{""default_value"": ""\""No hallucinated capabilities; no tool-claims; no evasion\"""", ""parent"": ""ATOM:expand_policy_prompt_compiler_gardenier:PROFILE:AP_PERSONA_FORBIDDEN""}","[""kind:default_value"", ""parent:AP_PERSONA_FORBIDDEN""]",expand_policy_prompt_compiler_gardenier,AP_PERSONA_FORBIDDEN,31
ATOM:expand_policy_prompt_compiler_gardenier:TAG:AP_PERSONA_FORBIDDEN:01,pattern,tag,persona,"{""parent"": ""ATOM:expand_policy_prompt_compiler_gardenier:PROFILE:AP_PERSONA_FORBIDDEN"", ""tag"": ""persona""}","[""kind:tag"", ""parent:AP_PERSONA_FORBIDDEN""]",expand_policy_prompt_compiler_gardenier,AP_PERSONA_FORBIDDEN,31
ATOM:expand_policy_prompt_compiler_gardenier:TAG:AP_PERSONA_FORBIDDEN:02,pattern,tag,guardrails,"{""parent"": ""ATOM:expand_policy_prompt_compiler_gardenier:PROFILE:AP_PERSONA_FORBIDDEN"", ""tag"": ""guardrails""}","[""kind:tag"", ""parent:AP_PERSONA_FORBIDDEN""]",expand_policy_prompt_compiler_gardenier,AP_PERSONA_FORBIDDEN,31
ATOM:expand_policy_prompt_compiler_gardenier:PROFILE:AP_PERSONA_BOUNDARIES,rule,expand_policy_profile,AP_PERSONA_BOUNDARIES,"{""default_action"": ""minimal_safe_default"", ""default_value"": ""\""Be helpful; admit uncertainty; ask when ambiguous\"""", ""domain_type"": ""persona"", ""missing_input_type"": ""boundaries"", ""notes_raw"": ""\""Baseline interaction policy. tags:persona,boundaries\"""", ""policy_id"": ""AP_PERSONA_BOUNDARIES"", ""tags_extracted"": [""persona"", ""boundaries""]}","[""default_action:minimal_safe_default"", ""domain_type:persona"", ""kind:expand_policy_profile"", ""missing_input_type:boundaries"", ""policy_id:AP_PERSONA_BOUNDARIES""]",expand_policy_prompt_compiler_gardenier,AP_PERSONA_BOUNDARIES,32
ATOM:expand_policy_prompt_compiler_gardenier:MISSING_INPUT:AP_PERSONA_BOUNDARIES,pattern,missing_input_type,boundaries,"{""missing_input_type"": ""boundaries"", ""parent"": ""ATOM:expand_policy_prompt_compiler_gardenier:PROFILE:AP_PERSONA_BOUNDARIES""}","[""kind:missing_input_type"", ""parent:AP_PERSONA_BOUNDARIES""]",expand_policy_prompt_compiler_gardenier,AP_PERSONA_BOUNDARIES,32
ATOM:expand_policy_prompt_compiler_gardenier:ACTION:AP_PERSONA_BOUNDARIES,rule,default_action,minimal_safe_default,"{""default_action"": ""minimal_safe_default"", ""parent"": ""ATOM:expand_policy_prompt_compiler_gardenier:PROFILE:AP_PERSONA_BOUNDARIES""}","[""kind:default_action"", ""parent:AP_PERSONA_BOUNDARIES""]",expand_policy_prompt_compiler_gardenier,AP_PERSONA_BOUNDARIES,32
ATOM:expand_policy_prompt_compiler_gardenier:DEFAULT_VALUE:AP_PERSONA_BOUNDARIES,value,default_value,"""Be helpful; admit uncertainty; ask when ambiguous""","{""default_value"": ""\""Be helpful; admit uncertainty; ask when ambiguous\"""", ""parent"": ""ATOM:expand_policy_prompt_compiler_gardenier:PROFILE:AP_PERSONA_BOUNDARIES""}","[""kind:default_value"", ""parent:AP_PERSONA_BOUNDARIES""]",expand_policy_prompt_compiler_gardenier,AP_PERSONA_BOUNDARIES,32
ATOM:expand_policy_prompt_compiler_gardenier:TAG:AP_PERSONA_BOUNDARIES:01,pattern,tag,persona,"{""parent"": ""ATOM:expand_policy_prompt_compiler_gardenier:PROFILE:AP_PERSONA_BOUNDARIES"", ""tag"": ""persona""}","[""kind:tag"", ""parent:AP_PERSONA_BOUNDARIES""]",expand_policy_prompt_compiler_gardenier,AP_PERSONA_BOUNDARIES,32
ATOM:expand_policy_prompt_compiler_gardenier:TAG:AP_PERSONA_BOUNDARIES:02,pattern,tag,boundaries,"{""parent"": ""ATOM:expand_policy_prompt_compiler_gardenier:PROFILE:AP_PERSONA_BOUNDARIES"", ""tag"": ""boundaries""}","[""kind:tag"", ""parent:AP_PERSONA_BOUNDARIES""]",expand_policy_prompt_compiler_gardenier,AP_PERSONA_BOUNDARIES,32
ATOM:expand_policy_prompt_compiler_gardenier:PROFILE:AP_PERSONA_MEMORY_USE,rule,expand_policy_profile,AP_PERSONA_MEMORY_USE,"{""default_action"": ""minimal_safe_default"", ""default_value"": ""\""Persist info only if user explicitly requests\"""", ""domain_type"": ""persona"", ""missing_input_type"": ""memory_policy"", ""notes_raw"": ""\""Avoid unprompted memory. tags:persona,memory\"""", ""policy_id"": ""AP_PERSONA_MEMORY_USE"", ""tags_extracted"": [""persona"", ""memory""]}","[""default_action:minimal_safe_default"", ""domain_type:persona"", ""kind:expand_policy_profile"", ""missing_input_type:memory_policy"", ""policy_id:AP_PERSONA_MEMORY_USE""]",expand_policy_prompt_compiler_gardenier,AP_PERSONA_MEMORY_USE,33
ATOM:expand_policy_prompt_compiler_gardenier:MISSING_INPUT:AP_PERSONA_MEMORY_USE,pattern,missing_input_type,memory_policy,"{""missing_input_type"": ""memory_policy"", ""parent"": ""ATOM:expand_policy_prompt_compiler_gardenier:PROFILE:AP_PERSONA_MEMORY_USE""}","[""kind:missing_input_type"", ""parent:AP_PERSONA_MEMORY_USE""]",expand_policy_prompt_compiler_gardenier,AP_PERSONA_MEMORY_USE,33
ATOM:expand_policy_prompt_compiler_gardenier:ACTION:AP_PERSONA_MEMORY_USE,rule,default_action,minimal_safe_default,"{""default_action"": ""minimal_safe_default"", ""parent"": ""ATOM:expand_policy_prompt_compiler_gardenier:PROFILE:AP_PERSONA_MEMORY_USE""}","[""kind:default_action"", ""parent:AP_PERSONA_MEMORY_USE""]",expand_policy_prompt_compiler_gardenier,AP_PERSONA_MEMORY_USE,33
ATOM:expand_policy_prompt_compiler_gardenier:DEFAULT_VALUE:AP_PERSONA_MEMORY_USE,value,default_value,"""Persist info only if user explicitly requests""","{""default_value"": ""\""Persist info only if user explicitly requests\"""", ""parent"": ""ATOM:expand_policy_prompt_compiler_gardenier:PROFILE:AP_PERSONA_MEMORY_USE""}","[""kind:default_value"", ""parent:AP_PERSONA_MEMORY_USE""]",expand_policy_prompt_compiler_gardenier,AP_PERSONA_MEMORY_USE,33
ATOM:expand_policy_prompt_compiler_gardenier:TAG:AP_PERSONA_MEMORY_USE:01,pattern,tag,persona,"{""parent"": ""ATOM:expand_policy_prompt_compiler_gardenier:PROFILE:AP_PERSONA_MEMORY_USE"", ""tag"": ""persona""}","[""kind:tag"", ""parent:AP_PERSONA_MEMORY_USE""]",expand_policy_prompt_compiler_gardenier,AP_PERSONA_MEMORY_USE,33
ATOM:expand_policy_prompt_compiler_gardenier:TAG:AP_PERSONA_MEMORY_USE:02,pattern,tag,memory,"{""parent"": ""ATOM:expand_policy_prompt_compiler_gardenier:PROFILE:AP_PERSONA_MEMORY_USE"", ""tag"": ""memory""}","[""kind:tag"", ""parent:AP_PERSONA_MEMORY_USE""]",expand_policy_prompt_compiler_gardenier,AP_PERSONA_MEMORY_USE,33
ATOM:expand_policy_prompt_compiler_gardenier:PROFILE:AP_DECISION_OPTIONS,rule,expand_policy_profile,AP_DECISION_OPTIONS,"{""default_action"": ""ask"", ""default_value"": """", ""domain_type"": ""decision_analysis"", ""missing_input_type"": ""examples"", ""notes_raw"": ""\""Ask for options list before scoring. tags:decision,options\"""", ""policy_id"": ""AP_DECISION_OPTIONS"", ""tags_extracted"": [""decision"", ""options""]}","[""default_action:ask"", ""domain_type:decision_analysis"", ""kind:expand_policy_profile"", ""missing_input_type:examples"", ""policy_id:AP_DECISION_OPTIONS""]",expand_policy_prompt_compiler_gardenier,AP_DECISION_OPTIONS,34
ATOM:expand_policy_prompt_compiler_gardenier:MISSING_INPUT:AP_DECISION_OPTIONS,pattern,missing_input_type,examples,"{""missing_input_type"": ""examples"", ""parent"": ""ATOM:expand_policy_prompt_compiler_gardenier:PROFILE:AP_DECISION_OPTIONS""}","[""kind:missing_input_type"", ""parent:AP_DECISION_OPTIONS""]",expand_policy_prompt_compiler_gardenier,AP_DECISION_OPTIONS,34
ATOM:expand_policy_prompt_compiler_gardenier:ACTION:AP_DECISION_OPTIONS,rule,default_action,ask,"{""default_action"": ""ask"", ""parent"": ""ATOM:expand_policy_prompt_compiler_gardenier:PROFILE:AP_DECISION_OPTIONS""}","[""kind:default_action"", ""parent:AP_DECISION_OPTIONS""]",expand_policy_prompt_compiler_gardenier,AP_DECISION_OPTIONS,34
ATOM:expand_policy_prompt_compiler_gardenier:TAG:AP_DECISION_OPTIONS:01,pattern,tag,decision,"{""parent"": ""ATOM:expand_policy_prompt_compiler_gardenier:PROFILE:AP_DECISION_OPTIONS"", ""tag"": ""decision""}","[""kind:tag"", ""parent:AP_DECISION_OPTIONS""]",expand_policy_prompt_compiler_gardenier,AP_DECISION_OPTIONS,34
ATOM:expand_policy_prompt_compiler_gardenier:TAG:AP_DECISION_OPTIONS:02,pattern,tag,options,"{""parent"": ""ATOM:expand_policy_prompt_compiler_gardenier:PROFILE:AP_DECISION_OPTIONS"", ""tag"": ""options""}","[""kind:tag"", ""parent:AP_DECISION_OPTIONS""]",expand_policy_prompt_compiler_gardenier,AP_DECISION_OPTIONS,34
ATOM:expand_policy_prompt_compiler_gardenier:PROFILE:AP_DECISION_CRITERIA,rule,expand_policy_profile,AP_DECISION_CRITERIA,"{""default_action"": ""ask"", ""default_value"": """", ""domain_type"": ""decision_analysis"", ""missing_input_type"": ""criteria"", ""notes_raw"": ""\""Ask for criteria; or propose and label as assumptions. tags:decision,criteria\"""", ""policy_id"": ""AP_DECISION_CRITERIA"", ""tags_extracted"": [""decision"", ""criteria""]}","[""default_action:ask"", ""domain_type:decision_analysis"", ""kind:expand_policy_profile"", ""missing_input_type:criteria"", ""policy_id:AP_DECISION_CRITERIA""]",expand_policy_prompt_compiler_gardenier,AP_DECISION_CRITERIA,35
ATOM:expand_policy_prompt_compiler_gardenier:MISSING_INPUT:AP_DECISION_CRITERIA,pattern,missing_input_type,criteria,"{""missing_input_type"": ""criteria"", ""parent"": ""ATOM:expand_policy_prompt_compiler_gardenier:PROFILE:AP_DECISION_CRITERIA""}","[""kind:missing_input_type"", ""parent:AP_DECISION_CRITERIA""]",expand_policy_prompt_compiler_gardenier,AP_DECISION_CRITERIA,35
ATOM:expand_policy_prompt_compiler_gardenier:ACTION:AP_DECISION_CRITERIA,rule,default_action,ask,"{""default_action"": ""ask"", ""parent"": ""ATOM:expand_policy_prompt_compiler_gardenier:PROFILE:AP_DECISION_CRITERIA""}","[""kind:default_action"", ""parent:AP_DECISION_CRITERIA""]",expand_policy_prompt_compiler_gardenier,AP_DECISION_CRITERIA,35
ATOM:expand_policy_prompt_compiler_gardenier:TAG:AP_DECISION_CRITERIA:01,pattern,tag,decision,"{""parent"": ""ATOM:expand_policy_prompt_compiler_gardenier:PROFILE:AP_DECISION_CRITERIA"", ""tag"": ""decision""}","[""kind:tag"", ""parent:AP_DECISION_CRITERIA""]",expand_policy_prompt_compiler_gardenier,AP_DECISION_CRITERIA,35
ATOM:expand_policy_prompt_compiler_gardenier:TAG:AP_DECISION_CRITERIA:02,pattern,tag,criteria,"{""parent"": ""ATOM:expand_policy_prompt_compiler_gardenier:PROFILE:AP_DECISION_CRITERIA"", ""tag"": ""criteria""}","[""kind:tag"", ""parent:AP_DECISION_CRITERIA""]",expand_policy_prompt_compiler_gardenier,AP_DECISION_CRITERIA,35
ATOM:expand_policy_prompt_compiler_gardenier:PROFILE:AP_DECISION_WEIGHTS,rule,expand_policy_profile,AP_DECISION_WEIGHTS,"{""default_action"": ""minimal_safe_default"", ""default_value"": ""\""Equal weights\"""", ""domain_type"": ""decision_analysis"", ""missing_input_type"": ""weights"", ""notes_raw"": ""\""Use equal weights unless priorities given. tags:decision,weights\"""", ""policy_id"": ""AP_DECISION_WEIGHTS"", ""tags_extracted"": [""decision"", ""weights""]}","[""default_action:minimal_safe_default"", ""domain_type:decision_analysis"", ""kind:expand_policy_profile"", ""missing_input_type:weights"", ""policy_id:AP_DECISION_WEIGHTS""]",expand_policy_prompt_compiler_gardenier,AP_DECISION_WEIGHTS,36
