atom_id,atom_category,atom_type,primary_value,attributes_json,tags_json,source_dataset_id,source_row_id,source_line_no
ATOM:latent_costraints_prompt_compiler_gardenier:ACTION:LCS-027,rule,recommended_action,Add Output Format: subject lines + body variants + CTA,"{""parent"": ""ATOM:latent_costraints_prompt_compiler_gardenier:PROFILE:LCS-027"", ""recommended_action"": ""Add Output Format: subject lines + body variants + CTA""}","[""kind:recommended_action"", ""parent:LCS-027""]",latent_costraints_prompt_compiler_gardenier,LCS-027,28
ATOM:latent_costraints_prompt_compiler_gardenier:SEVERITY:LCS-027,value,severity,low,"{""parent"": ""ATOM:latent_costraints_prompt_compiler_gardenier:PROFILE:LCS-027"", ""severity"": ""low""}","[""kind:severity"", ""parent:LCS-027""]",latent_costraints_prompt_compiler_gardenier,LCS-027,28
ATOM:latent_costraints_prompt_compiler_gardenier:DOMAIN:LCS-027,value,domain_type,marketing_copy,"{""domain_type"": ""marketing_copy"", ""parent"": ""ATOM:latent_costraints_prompt_compiler_gardenier:PROFILE:LCS-027""}","[""kind:domain_type"", ""parent:LCS-027""]",latent_costraints_prompt_compiler_gardenier,LCS-027,28
ATOM:latent_costraints_prompt_compiler_gardenier:PROFILE:LCS-028,rule,latent_constraint_profile,LCS-028,"{""domain_type"": ""marketing_copy"", ""raw_line"": ""LCS-028,marketing_copy,constraint,User says “compliance”,Add constraint: claims substantiated; avoid guarantees,high"", ""recommended_action"": ""Add constraint: claims substantiated; avoid guarantees"", ""severity"": ""high"", ""signal_id"": ""LCS-028"", ""signal_type"": ""constraint"", ""trigger_hint"": ""User says “compliance”""}","[""domain_type:marketing_copy"", ""kind:latent_constraint_signal"", ""severity:high"", ""signal_id:LCS-028"", ""signal_type:constraint""]",latent_costraints_prompt_compiler_gardenier,LCS-028,29
ATOM:latent_costraints_prompt_compiler_gardenier:SIGNAL_TYPE:LCS-028,pattern,signal_type,constraint,"{""parent"": ""ATOM:latent_costraints_prompt_compiler_gardenier:PROFILE:LCS-028"", ""signal_type"": ""constraint""}","[""kind:signal_type"", ""parent:LCS-028""]",latent_costraints_prompt_compiler_gardenier,LCS-028,29
ATOM:latent_costraints_prompt_compiler_gardenier:TRIGGER:LCS-028,pattern,trigger_hint,User says “compliance”,"{""parent"": ""ATOM:latent_costraints_prompt_compiler_gardenier:PROFILE:LCS-028"", ""trigger_hint"": ""User says “compliance”""}","[""kind:trigger_hint"", ""parent:LCS-028""]",latent_costraints_prompt_compiler_gardenier,LCS-028,29
ATOM:latent_costraints_prompt_compiler_gardenier:ACTION:LCS-028,rule,recommended_action,Add constraint: claims substantiated; avoid guarantees,"{""parent"": ""ATOM:latent_costraints_prompt_compiler_gardenier:PROFILE:LCS-028"", ""recommended_action"": ""Add constraint: claims substantiated; avoid guarantees""}","[""kind:recommended_action"", ""parent:LCS-028""]",latent_costraints_prompt_compiler_gardenier,LCS-028,29
ATOM:latent_costraints_prompt_compiler_gardenier:SEVERITY:LCS-028,value,severity,high,"{""parent"": ""ATOM:latent_costraints_prompt_compiler_gardenier:PROFILE:LCS-028"", ""severity"": ""high""}","[""kind:severity"", ""parent:LCS-028""]",latent_costraints_prompt_compiler_gardenier,LCS-028,29
ATOM:latent_costraints_prompt_compiler_gardenier:DOMAIN:LCS-028,value,domain_type,marketing_copy,"{""domain_type"": ""marketing_copy"", ""parent"": ""ATOM:latent_costraints_prompt_compiler_gardenier:PROFILE:LCS-028""}","[""kind:domain_type"", ""parent:LCS-028""]",latent_costraints_prompt_compiler_gardenier,LCS-028,29
ATOM:latent_costraints_prompt_compiler_gardenier:PROFILE:LCS-029,rule,latent_constraint_profile,LCS-029,"{""domain_type"": ""customer_support"", ""raw_line"": ""LCS-029,customer_support,format,User says “macro response”,Add Output Format: reusable template with variables,low"", ""recommended_action"": ""Add Output Format: reusable template with variables"", ""severity"": ""low"", ""signal_id"": ""LCS-029"", ""signal_type"": ""format"", ""trigger_hint"": ""User says “macro response”""}","[""domain_type:customer_support"", ""kind:latent_constraint_signal"", ""severity:low"", ""signal_id:LCS-029"", ""signal_type:format""]",latent_costraints_prompt_compiler_gardenier,LCS-029,30
ATOM:latent_costraints_prompt_compiler_gardenier:SIGNAL_TYPE:LCS-029,pattern,signal_type,format,"{""parent"": ""ATOM:latent_costraints_prompt_compiler_gardenier:PROFILE:LCS-029"", ""signal_type"": ""format""}","[""kind:signal_type"", ""parent:LCS-029""]",latent_costraints_prompt_compiler_gardenier,LCS-029,30
ATOM:latent_costraints_prompt_compiler_gardenier:TRIGGER:LCS-029,pattern,trigger_hint,User says “macro response”,"{""parent"": ""ATOM:latent_costraints_prompt_compiler_gardenier:PROFILE:LCS-029"", ""trigger_hint"": ""User says “macro response”""}","[""kind:trigger_hint"", ""parent:LCS-029""]",latent_costraints_prompt_compiler_gardenier,LCS-029,30
ATOM:latent_costraints_prompt_compiler_gardenier:ACTION:LCS-029,rule,recommended_action,Add Output Format: reusable template with variables,"{""parent"": ""ATOM:latent_costraints_prompt_compiler_gardenier:PROFILE:LCS-029"", ""recommended_action"": ""Add Output Format: reusable template with variables""}","[""kind:recommended_action"", ""parent:LCS-029""]",latent_costraints_prompt_compiler_gardenier,LCS-029,30
ATOM:latent_costraints_prompt_compiler_gardenier:SEVERITY:LCS-029,value,severity,low,"{""parent"": ""ATOM:latent_costraints_prompt_compiler_gardenier:PROFILE:LCS-029"", ""severity"": ""low""}","[""kind:severity"", ""parent:LCS-029""]",latent_costraints_prompt_compiler_gardenier,LCS-029,30
ATOM:latent_costraints_prompt_compiler_gardenier:DOMAIN:LCS-029,value,domain_type,customer_support,"{""domain_type"": ""customer_support"", ""parent"": ""ATOM:latent_costraints_prompt_compiler_gardenier:PROFILE:LCS-029""}","[""kind:domain_type"", ""parent:LCS-029""]",latent_costraints_prompt_compiler_gardenier,LCS-029,30
ATOM:latent_costraints_prompt_compiler_gardenier:PROFILE:LCS-030,rule,latent_constraint_profile,LCS-030,"{""domain_type"": ""customer_support"", ""raw_line"": ""LCS-030,customer_support,constraint,User says “angry customer”,Add directive: empathy-first; de-escalation steps,medium"", ""recommended_action"": ""Add directive: empathy-first; de-escalation steps"", ""severity"": ""medium"", ""signal_id"": ""LCS-030"", ""signal_type"": ""constraint"", ""trigger_hint"": ""User says “angry customer”""}","[""domain_type:customer_support"", ""kind:latent_constraint_signal"", ""severity:medium"", ""signal_id:LCS-030"", ""signal_type:constraint""]",latent_costraints_prompt_compiler_gardenier,LCS-030,31
ATOM:latent_costraints_prompt_compiler_gardenier:SIGNAL_TYPE:LCS-030,pattern,signal_type,constraint,"{""parent"": ""ATOM:latent_costraints_prompt_compiler_gardenier:PROFILE:LCS-030"", ""signal_type"": ""constraint""}","[""kind:signal_type"", ""parent:LCS-030""]",latent_costraints_prompt_compiler_gardenier,LCS-030,31
ATOM:latent_costraints_prompt_compiler_gardenier:TRIGGER:LCS-030,pattern,trigger_hint,User says “angry customer”,"{""parent"": ""ATOM:latent_costraints_prompt_compiler_gardenier:PROFILE:LCS-030"", ""trigger_hint"": ""User says “angry customer”""}","[""kind:trigger_hint"", ""parent:LCS-030""]",latent_costraints_prompt_compiler_gardenier,LCS-030,31
ATOM:latent_costraints_prompt_compiler_gardenier:ACTION:LCS-030,rule,recommended_action,Add directive: empathy-first; de-escalation steps,"{""parent"": ""ATOM:latent_costraints_prompt_compiler_gardenier:PROFILE:LCS-030"", ""recommended_action"": ""Add directive: empathy-first; de-escalation steps""}","[""kind:recommended_action"", ""parent:LCS-030""]",latent_costraints_prompt_compiler_gardenier,LCS-030,31
ATOM:latent_costraints_prompt_compiler_gardenier:SEVERITY:LCS-030,value,severity,medium,"{""parent"": ""ATOM:latent_costraints_prompt_compiler_gardenier:PROFILE:LCS-030"", ""severity"": ""medium""}","[""kind:severity"", ""parent:LCS-030""]",latent_costraints_prompt_compiler_gardenier,LCS-030,31
ATOM:latent_costraints_prompt_compiler_gardenier:DOMAIN:LCS-030,value,domain_type,customer_support,"{""domain_type"": ""customer_support"", ""parent"": ""ATOM:latent_costraints_prompt_compiler_gardenier:PROFILE:LCS-030""}","[""kind:domain_type"", ""parent:LCS-030""]",latent_costraints_prompt_compiler_gardenier,LCS-030,31
ATOM:latent_costraints_prompt_compiler_gardenier:PROFILE:LCS-031,rule,latent_constraint_profile,LCS-031,"{""domain_type"": ""customer_support"", ""raw_line"": ""LCS-031,customer_support,risk,User mentions “legal threat”,Add constraint: avoid admissions; escalate to legal,critical"", ""recommended_action"": ""Add constraint: avoid admissions; escalate to legal"", ""severity"": ""critical"", ""signal_id"": ""LCS-031"", ""signal_type"": ""risk"", ""trigger_hint"": ""User mentions “legal threat”""}","[""domain_type:customer_support"", ""kind:latent_constraint_signal"", ""severity:critical"", ""signal_id:LCS-031"", ""signal_type:risk""]",latent_costraints_prompt_compiler_gardenier,LCS-031,32
ATOM:latent_costraints_prompt_compiler_gardenier:SIGNAL_TYPE:LCS-031,pattern,signal_type,risk,"{""parent"": ""ATOM:latent_costraints_prompt_compiler_gardenier:PROFILE:LCS-031"", ""signal_type"": ""risk""}","[""kind:signal_type"", ""parent:LCS-031""]",latent_costraints_prompt_compiler_gardenier,LCS-031,32
ATOM:latent_costraints_prompt_compiler_gardenier:TRIGGER:LCS-031,pattern,trigger_hint,User mentions “legal threat”,"{""parent"": ""ATOM:latent_costraints_prompt_compiler_gardenier:PROFILE:LCS-031"", ""trigger_hint"": ""User mentions “legal threat”""}","[""kind:trigger_hint"", ""parent:LCS-031""]",latent_costraints_prompt_compiler_gardenier,LCS-031,32
ATOM:latent_costraints_prompt_compiler_gardenier:ACTION:LCS-031,rule,recommended_action,Add constraint: avoid admissions; escalate to legal,"{""parent"": ""ATOM:latent_costraints_prompt_compiler_gardenier:PROFILE:LCS-031"", ""recommended_action"": ""Add constraint: avoid admissions; escalate to legal""}","[""kind:recommended_action"", ""parent:LCS-031""]",latent_costraints_prompt_compiler_gardenier,LCS-031,32
ATOM:latent_costraints_prompt_compiler_gardenier:SEVERITY:LCS-031,value,severity,critical,"{""parent"": ""ATOM:latent_costraints_prompt_compiler_gardenier:PROFILE:LCS-031"", ""severity"": ""critical""}","[""kind:severity"", ""parent:LCS-031""]",latent_costraints_prompt_compiler_gardenier,LCS-031,32
ATOM:latent_costraints_prompt_compiler_gardenier:DOMAIN:LCS-031,value,domain_type,customer_support,"{""domain_type"": ""customer_support"", ""parent"": ""ATOM:latent_costraints_prompt_compiler_gardenier:PROFILE:LCS-031""}","[""kind:domain_type"", ""parent:LCS-031""]",latent_costraints_prompt_compiler_gardenier,LCS-031,32
ATOM:latent_costraints_prompt_compiler_gardenier:PROFILE:LCS-032,rule,latent_constraint_profile,LCS-032,"{""domain_type"": ""legal_comms"", ""raw_line"": ""LCS-032,legal_comms,format,User asks “draft notice”,Add Output Format: formal letter with placeholders,medium"", ""recommended_action"": ""Add Output Format: formal letter with placeholders"", ""severity"": ""medium"", ""signal_id"": ""LCS-032"", ""signal_type"": ""format"", ""trigger_hint"": ""User asks “draft notice”""}","[""domain_type:legal_comms"", ""kind:latent_constraint_signal"", ""severity:medium"", ""signal_id:LCS-032"", ""signal_type:format""]",latent_costraints_prompt_compiler_gardenier,LCS-032,33
ATOM:latent_costraints_prompt_compiler_gardenier:SIGNAL_TYPE:LCS-032,pattern,signal_type,format,"{""parent"": ""ATOM:latent_costraints_prompt_compiler_gardenier:PROFILE:LCS-032"", ""signal_type"": ""format""}","[""kind:signal_type"", ""parent:LCS-032""]",latent_costraints_prompt_compiler_gardenier,LCS-032,33
ATOM:latent_costraints_prompt_compiler_gardenier:TRIGGER:LCS-032,pattern,trigger_hint,User asks “draft notice”,"{""parent"": ""ATOM:latent_costraints_prompt_compiler_gardenier:PROFILE:LCS-032"", ""trigger_hint"": ""User asks “draft notice”""}","[""kind:trigger_hint"", ""parent:LCS-032""]",latent_costraints_prompt_compiler_gardenier,LCS-032,33
ATOM:latent_costraints_prompt_compiler_gardenier:ACTION:LCS-032,rule,recommended_action,Add Output Format: formal letter with placeholders,"{""parent"": ""ATOM:latent_costraints_prompt_compiler_gardenier:PROFILE:LCS-032"", ""recommended_action"": ""Add Output Format: formal letter with placeholders""}","[""kind:recommended_action"", ""parent:LCS-032""]",latent_costraints_prompt_compiler_gardenier,LCS-032,33
ATOM:latent_costraints_prompt_compiler_gardenier:SEVERITY:LCS-032,value,severity,medium,"{""parent"": ""ATOM:latent_costraints_prompt_compiler_gardenier:PROFILE:LCS-032"", ""severity"": ""medium""}","[""kind:severity"", ""parent:LCS-032""]",latent_costraints_prompt_compiler_gardenier,LCS-032,33
ATOM:latent_costraints_prompt_compiler_gardenier:DOMAIN:LCS-032,value,domain_type,legal_comms,"{""domain_type"": ""legal_comms"", ""parent"": ""ATOM:latent_costraints_prompt_compiler_gardenier:PROFILE:LCS-032""}","[""kind:domain_type"", ""parent:LCS-032""]",latent_costraints_prompt_compiler_gardenier,LCS-032,33
ATOM:latent_costraints_prompt_compiler_gardenier:PROFILE:LCS-033,rule,latent_constraint_profile,LCS-033,"{""domain_type"": ""legal_comms"", ""raw_line"": ""LCS-033,legal_comms,constraint,User says “jurisdiction X”,Add directive: jurisdiction-specific caveats,high"", ""recommended_action"": ""Add directive: jurisdiction-specific caveats"", ""severity"": ""high"", ""signal_id"": ""LCS-033"", ""signal_type"": ""constraint"", ""trigger_hint"": ""User says “jurisdiction X”""}","[""domain_type:legal_comms"", ""kind:latent_constraint_signal"", ""severity:high"", ""signal_id:LCS-033"", ""signal_type:constraint""]",latent_costraints_prompt_compiler_gardenier,LCS-033,34
ATOM:latent_costraints_prompt_compiler_gardenier:SIGNAL_TYPE:LCS-033,pattern,signal_type,constraint,"{""parent"": ""ATOM:latent_costraints_prompt_compiler_gardenier:PROFILE:LCS-033"", ""signal_type"": ""constraint""}","[""kind:signal_type"", ""parent:LCS-033""]",latent_costraints_prompt_compiler_gardenier,LCS-033,34
ATOM:latent_costraints_prompt_compiler_gardenier:TRIGGER:LCS-033,pattern,trigger_hint,User says “jurisdiction X”,"{""parent"": ""ATOM:latent_costraints_prompt_compiler_gardenier:PROFILE:LCS-033"", ""trigger_hint"": ""User says “jurisdiction X”""}","[""kind:trigger_hint"", ""parent:LCS-033""]",latent_costraints_prompt_compiler_gardenier,LCS-033,34
ATOM:latent_costraints_prompt_compiler_gardenier:ACTION:LCS-033,rule,recommended_action,Add directive: jurisdiction-specific caveats,"{""parent"": ""ATOM:latent_costraints_prompt_compiler_gardenier:PROFILE:LCS-033"", ""recommended_action"": ""Add directive: jurisdiction-specific caveats""}","[""kind:recommended_action"", ""parent:LCS-033""]",latent_costraints_prompt_compiler_gardenier,LCS-033,34
ATOM:latent_costraints_prompt_compiler_gardenier:SEVERITY:LCS-033,value,severity,high,"{""parent"": ""ATOM:latent_costraints_prompt_compiler_gardenier:PROFILE:LCS-033"", ""severity"": ""high""}","[""kind:severity"", ""parent:LCS-033""]",latent_costraints_prompt_compiler_gardenier,LCS-033,34
ATOM:latent_costraints_prompt_compiler_gardenier:DOMAIN:LCS-033,value,domain_type,legal_comms,"{""domain_type"": ""legal_comms"", ""parent"": ""ATOM:latent_costraints_prompt_compiler_gardenier:PROFILE:LCS-033""}","[""kind:domain_type"", ""parent:LCS-033""]",latent_costraints_prompt_compiler_gardenier,LCS-033,34
ATOM:latent_costraints_prompt_compiler_gardenier:PROFILE:LCS-034,rule,latent_constraint_profile,LCS-034,"{""domain_type"": ""legal_comms"", ""raw_line"": ""LCS-034,legal_comms,assumption,User omits facts timeline,Request chronological facts before drafting,medium"", ""recommended_action"": ""Request chronological facts before drafting"", ""severity"": ""medium"", ""signal_id"": ""LCS-034"", ""signal_type"": ""assumption"", ""trigger_hint"": ""User omits facts timeline""}","[""domain_type:legal_comms"", ""kind:latent_constraint_signal"", ""severity:medium"", ""signal_id:LCS-034"", ""signal_type:assumption""]",latent_costraints_prompt_compiler_gardenier,LCS-034,35
ATOM:latent_costraints_prompt_compiler_gardenier:SIGNAL_TYPE:LCS-034,pattern,signal_type,assumption,"{""parent"": ""ATOM:latent_costraints_prompt_compiler_gardenier:PROFILE:LCS-034"", ""signal_type"": ""assumption""}","[""kind:signal_type"", ""parent:LCS-034""]",latent_costraints_prompt_compiler_gardenier,LCS-034,35
ATOM:latent_costraints_prompt_compiler_gardenier:TRIGGER:LCS-034,pattern,trigger_hint,User omits facts timeline,"{""parent"": ""ATOM:latent_costraints_prompt_compiler_gardenier:PROFILE:LCS-034"", ""trigger_hint"": ""User omits facts timeline""}","[""kind:trigger_hint"", ""parent:LCS-034""]",latent_costraints_prompt_compiler_gardenier,LCS-034,35
ATOM:latent_costraints_prompt_compiler_gardenier:ACTION:LCS-034,rule,recommended_action,Request chronological facts before drafting,"{""parent"": ""ATOM:latent_costraints_prompt_compiler_gardenier:PROFILE:LCS-034"", ""recommended_action"": ""Request chronological facts before drafting""}","[""kind:recommended_action"", ""parent:LCS-034""]",latent_costraints_prompt_compiler_gardenier,LCS-034,35
ATOM:latent_costraints_prompt_compiler_gardenier:SEVERITY:LCS-034,value,severity,medium,"{""parent"": ""ATOM:latent_costraints_prompt_compiler_gardenier:PROFILE:LCS-034"", ""severity"": ""medium""}","[""kind:severity"", ""parent:LCS-034""]",latent_costraints_prompt_compiler_gardenier,LCS-034,35
ATOM:latent_costraints_prompt_compiler_gardenier:DOMAIN:LCS-034,value,domain_type,legal_comms,"{""domain_type"": ""legal_comms"", ""parent"": ""ATOM:latent_costraints_prompt_compiler_gardenier:PROFILE:LCS-034""}","[""kind:domain_type"", ""parent:LCS-034""]",latent_costraints_prompt_compiler_gardenier,LCS-034,35
ATOM:latent_costraints_prompt_compiler_gardenier:PROFILE:LCS-035,rule,latent_constraint_profile,LCS-035,"{""domain_type"": ""data_ops"", ""raw_line"": ""LCS-035,data_ops,format,User says “CSV import”,Add directive: validate delimiters + encoding + headers,low"", ""recommended_action"": ""Add directive: validate delimiters + encoding + headers"", ""severity"": ""low"", ""signal_id"": ""LCS-035"", ""signal_type"": ""format"", ""trigger_hint"": ""User says “CSV import”""}","[""domain_type:data_ops"", ""kind:latent_constraint_signal"", ""severity:low"", ""signal_id:LCS-035"", ""signal_type:format""]",latent_costraints_prompt_compiler_gardenier,LCS-035,36
ATOM:latent_costraints_prompt_compiler_gardenier:SIGNAL_TYPE:LCS-035,pattern,signal_type,format,"{""parent"": ""ATOM:latent_costraints_prompt_compiler_gardenier:PROFILE:LCS-035"", ""signal_type"": ""format""}","[""kind:signal_type"", ""parent:LCS-035""]",latent_costraints_prompt_compiler_gardenier,LCS-035,36
ATOM:latent_costraints_prompt_compiler_gardenier:TRIGGER:LCS-035,pattern,trigger_hint,User says “CSV import”,"{""parent"": ""ATOM:latent_costraints_prompt_compiler_gardenier:PROFILE:LCS-035"", ""trigger_hint"": ""User says “CSV import”""}","[""kind:trigger_hint"", ""parent:LCS-035""]",latent_costraints_prompt_compiler_gardenier,LCS-035,36
ATOM:latent_costraints_prompt_compiler_gardenier:ACTION:LCS-035,rule,recommended_action,Add directive: validate delimiters + encoding + headers,"{""parent"": ""ATOM:latent_costraints_prompt_compiler_gardenier:PROFILE:LCS-035"", ""recommended_action"": ""Add directive: validate delimiters + encoding + headers""}","[""kind:recommended_action"", ""parent:LCS-035""]",latent_costraints_prompt_compiler_gardenier,LCS-035,36
ATOM:latent_costraints_prompt_compiler_gardenier:SEVERITY:LCS-035,value,severity,low,"{""parent"": ""ATOM:latent_costraints_prompt_compiler_gardenier:PROFILE:LCS-035"", ""severity"": ""low""}","[""kind:severity"", ""parent:LCS-035""]",latent_costraints_prompt_compiler_gardenier,LCS-035,36
ATOM:latent_costraints_prompt_compiler_gardenier:DOMAIN:LCS-035,value,domain_type,data_ops,"{""domain_type"": ""data_ops"", ""parent"": ""ATOM:latent_costraints_prompt_compiler_gardenier:PROFILE:LCS-035""}","[""kind:domain_type"", ""parent:LCS-035""]",latent_costraints_prompt_compiler_gardenier,LCS-035,36
ATOM:latent_costraints_prompt_compiler_gardenier:PROFILE:LCS-036,rule,latent_constraint_profile,LCS-036,"{""domain_type"": ""data_ops"", ""raw_line"": ""LCS-036,data_ops,constraint,User says “PII”,Add constraint: anonymize/redact sensitive fields,critical"", ""recommended_action"": ""Add constraint: anonymize/redact sensitive fields"", ""severity"": ""critical"", ""signal_id"": ""LCS-036"", ""signal_type"": ""constraint"", ""trigger_hint"": ""User says “PII”""}","[""domain_type:data_ops"", ""kind:latent_constraint_signal"", ""severity:critical"", ""signal_id:LCS-036"", ""signal_type:constraint""]",latent_costraints_prompt_compiler_gardenier,LCS-036,37
ATOM:latent_costraints_prompt_compiler_gardenier:SIGNAL_TYPE:LCS-036,pattern,signal_type,constraint,"{""parent"": ""ATOM:latent_costraints_prompt_compiler_gardenier:PROFILE:LCS-036"", ""signal_type"": ""constraint""}","[""kind:signal_type"", ""parent:LCS-036""]",latent_costraints_prompt_compiler_gardenier,LCS-036,37
ATOM:latent_costraints_prompt_compiler_gardenier:TRIGGER:LCS-036,pattern,trigger_hint,User says “PII”,"{""parent"": ""ATOM:latent_costraints_prompt_compiler_gardenier:PROFILE:LCS-036"", ""trigger_hint"": ""User says “PII”""}","[""kind:trigger_hint"", ""parent:LCS-036""]",latent_costraints_prompt_compiler_gardenier,LCS-036,37
ATOM:latent_costraints_prompt_compiler_gardenier:ACTION:LCS-036,rule,recommended_action,Add constraint: anonymize/redact sensitive fields,"{""parent"": ""ATOM:latent_costraints_prompt_compiler_gardenier:PROFILE:LCS-036"", ""recommended_action"": ""Add constraint: anonymize/redact sensitive fields""}","[""kind:recommended_action"", ""parent:LCS-036""]",latent_costraints_prompt_compiler_gardenier,LCS-036,37
ATOM:latent_costraints_prompt_compiler_gardenier:SEVERITY:LCS-036,value,severity,critical,"{""parent"": ""ATOM:latent_costraints_prompt_compiler_gardenier:PROFILE:LCS-036"", ""severity"": ""critical""}","[""kind:severity"", ""parent:LCS-036""]",latent_costraints_prompt_compiler_gardenier,LCS-036,37
ATOM:latent_costraints_prompt_compiler_gardenier:DOMAIN:LCS-036,value,domain_type,data_ops,"{""domain_type"": ""data_ops"", ""parent"": ""ATOM:latent_costraints_prompt_compiler_gardenier:PROFILE:LCS-036""}","[""kind:domain_type"", ""parent:LCS-036""]",latent_costraints_prompt_compiler_gardenier,LCS-036,37
ATOM:latent_costraints_prompt_compiler_gardenier:PROFILE:LCS-037,rule,latent_constraint_profile,LCS-037,"{""domain_type"": ""data_ops"", ""raw_line"": ""LCS-037,data_ops,assumption,User omits volume size,Request row count + file size,low"", ""recommended_action"": ""Request row count + file size"", ""severity"": ""low"", ""signal_id"": ""LCS-037"", ""signal_type"": ""assumption"", ""trigger_hint"": ""User omits volume size""}","[""domain_type:data_ops"", ""kind:latent_constraint_signal"", ""severity:low"", ""signal_id:LCS-037"", ""signal_type:assumption""]",latent_costraints_prompt_compiler_gardenier,LCS-037,38
ATOM:latent_costraints_prompt_compiler_gardenier:SIGNAL_TYPE:LCS-037,pattern,signal_type,assumption,"{""parent"": ""ATOM:latent_costraints_prompt_compiler_gardenier:PROFILE:LCS-037"", ""signal_type"": ""assumption""}","[""kind:signal_type"", ""parent:LCS-037""]",latent_costraints_prompt_compiler_gardenier,LCS-037,38
ATOM:latent_costraints_prompt_compiler_gardenier:TRIGGER:LCS-037,pattern,trigger_hint,User omits volume size,"{""parent"": ""ATOM:latent_costraints_prompt_compiler_gardenier:PROFILE:LCS-037"", ""trigger_hint"": ""User omits volume size""}","[""kind:trigger_hint"", ""parent:LCS-037""]",latent_costraints_prompt_compiler_gardenier,LCS-037,38
ATOM:latent_costraints_prompt_compiler_gardenier:ACTION:LCS-037,rule,recommended_action,Request row count + file size,"{""parent"": ""ATOM:latent_costraints_prompt_compiler_gardenier:PROFILE:LCS-037"", ""recommended_action"": ""Request row count + file size""}","[""kind:recommended_action"", ""parent:LCS-037""]",latent_costraints_prompt_compiler_gardenier,LCS-037,38
ATOM:latent_costraints_prompt_compiler_gardenier:SEVERITY:LCS-037,value,severity,low,"{""parent"": ""ATOM:latent_costraints_prompt_compiler_gardenier:PROFILE:LCS-037"", ""severity"": ""low""}","[""kind:severity"", ""parent:LCS-037""]",latent_costraints_prompt_compiler_gardenier,LCS-037,38
ATOM:latent_costraints_prompt_compiler_gardenier:DOMAIN:LCS-037,value,domain_type,data_ops,"{""domain_type"": ""data_ops"", ""parent"": ""ATOM:latent_costraints_prompt_compiler_gardenier:PROFILE:LCS-037""}","[""kind:domain_type"", ""parent:LCS-037""]",latent_costraints_prompt_compiler_gardenier,LCS-037,38
ATOM:latent_costraints_prompt_compiler_gardenier:PROFILE:LCS-038,rule,latent_constraint_profile,LCS-038,"{""domain_type"": ""data_ops"", ""raw_line"": ""LCS-038,data_ops,preference,User says “append only”,Add constraint: no deletes/updates; idempotent writes,medium"", ""recommended_action"": ""Add constraint: no deletes/updates; idempotent writes"", ""severity"": ""medium"", ""signal_id"": ""LCS-038"", ""signal_type"": ""preference"", ""trigger_hint"": ""User says “append only”""}","[""domain_type:data_ops"", ""kind:latent_constraint_signal"", ""severity:medium"", ""signal_id:LCS-038"", ""signal_type:preference""]",latent_costraints_prompt_compiler_gardenier,LCS-038,39
ATOM:latent_costraints_prompt_compiler_gardenier:SIGNAL_TYPE:LCS-038,pattern,signal_type,preference,"{""parent"": ""ATOM:latent_costraints_prompt_compiler_gardenier:PROFILE:LCS-038"", ""signal_type"": ""preference""}","[""kind:signal_type"", ""parent:LCS-038""]",latent_costraints_prompt_compiler_gardenier,LCS-038,39
ATOM:latent_costraints_prompt_compiler_gardenier:TRIGGER:LCS-038,pattern,trigger_hint,User says “append only”,"{""parent"": ""ATOM:latent_costraints_prompt_compiler_gardenier:PROFILE:LCS-038"", ""trigger_hint"": ""User says “append only”""}","[""kind:trigger_hint"", ""parent:LCS-038""]",latent_costraints_prompt_compiler_gardenier,LCS-038,39
ATOM:latent_costraints_prompt_compiler_gardenier:ACTION:LCS-038,rule,recommended_action,Add constraint: no deletes/updates; idempotent writes,"{""parent"": ""ATOM:latent_costraints_prompt_compiler_gardenier:PROFILE:LCS-038"", ""recommended_action"": ""Add constraint: no deletes/updates; idempotent writes""}","[""kind:recommended_action"", ""parent:LCS-038""]",latent_costraints_prompt_compiler_gardenier,LCS-038,39
ATOM:latent_costraints_prompt_compiler_gardenier:SEVERITY:LCS-038,value,severity,medium,"{""parent"": ""ATOM:latent_costraints_prompt_compiler_gardenier:PROFILE:LCS-038"", ""severity"": ""medium""}","[""kind:severity"", ""parent:LCS-038""]",latent_costraints_prompt_compiler_gardenier,LCS-038,39
ATOM:latent_costraints_prompt_compiler_gardenier:DOMAIN:LCS-038,value,domain_type,data_ops,"{""domain_type"": ""data_ops"", ""parent"": ""ATOM:latent_costraints_prompt_compiler_gardenier:PROFILE:LCS-038""}","[""kind:domain_type"", ""parent:LCS-038""]",latent_costraints_prompt_compiler_gardenier,LCS-038,39
ATOM:latent_costraints_prompt_compiler_gardenier:PROFILE:LCS-039,rule,latent_constraint_profile,LCS-039,"{""domain_type"": ""engineering"", ""raw_line"": ""LCS-039,engineering,preference,User says “step-by-step”,Add Output Format: numbered steps with checks,low"", ""recommended_action"": ""Add Output Format: numbered steps with checks"", ""severity"": ""low"", ""signal_id"": ""LCS-039"", ""signal_type"": ""preference"", ""trigger_hint"": ""User says “step-by-step”""}","[""domain_type:engineering"", ""kind:latent_constraint_signal"", ""severity:low"", ""signal_id:LCS-039"", ""signal_type:preference""]",latent_costraints_prompt_compiler_gardenier,LCS-039,40
